X;Y;Z
602931.2537;134787.9775;2518.010269
602995.5715;134787.9775;2553.717175
603059.8892;134787.9775;2588.514839
603124.207;134787.9775;2620.287949
603188.5247;134787.9775;2651.970118
603252.8425;134787.9775;2680.562588
603317.1602;134787.9775;2703.930092
603381.478;134787.9775;2702.831134
603445.7957;134787.9775;2674.655441
603510.1135;134787.9775;2644.967807
603574.4312;134787.9775;2629.946651
597206.9741;134723.6933;2498.8409
597271.2918;134723.6933;2503.431262
597335.6096;134723.6933;2506.669291
597399.9273;134723.6933;2509.459674
597464.2451;134723.6933;2501.209644
597528.5628;134723.6933;2474.465247
597592.8806;134723.6933;2449.078329
597657.1983;134723.6933;2426.152009
597721.5161;134723.6933;2411.653441
597785.8338;134723.6933;2405.293818
597850.1516;134723.6933;2392.255795
597914.4693;134723.6933;2391.166108
597978.7871;134723.6933;2373.829597
598043.1048;134723.6933;2357.532746
598107.4226;134723.6933;2337.511821
598171.7403;134723.6933;2317.807717
598236.0581;134723.6933;2306.146892
598300.3758;134723.6933;2280.731406
598364.6936;134723.6933;2241.373339
598429.0113;134723.6933;2208.287216
598493.3291;134723.6933;2208.507259
598557.6468;134723.6933;2229.695949
598621.9646;134723.6933;2241.491458
598686.2823;134723.6933;2243.1418
598750.6001;134723.6933;2248.006536
598814.9178;134723.6933;2260.574058
598879.2356;134723.6933;2273.968747
598943.5533;134723.6933;2307.070657
599007.8711;134723.6933;2411.05696
599072.1888;134723.6933;2481.421806
599136.5066;134723.6933;2509.437802
599200.8243;134723.6933;2511.245976
599265.1421;134723.6933;2526.178472
599329.4598;134723.6933;2571.076841
599393.7775;134723.6933;2620.86829
599458.0953;134723.6933;2643.890324
599522.413;134723.6933;2699.386472
599586.7308;134723.6933;2717.530214
599651.0485;134723.6933;2718.988999
599715.3663;134723.6933;2721.615339
599779.684;134723.6933;2730.209979
599844.0018;134723.6933;2732.48174
599908.3195;134723.6933;2722.7184
599972.6373;134723.6933;2709.233078
600036.955;134723.6933;2696.982983
600101.2728;134723.6933;2668.801694
600165.5905;134723.6933;2636.839642
600229.9083;134723.6933;2612.877657
600294.226;134723.6933;2599.659574
600358.5438;134723.6933;2591.342712
600422.8615;134723.6933;2583.325161
600487.1793;134723.6933;2574.212804
600551.497;134723.6933;2568.943717
600615.8148;134723.6933;2568.506002
600680.1325;134723.6933;2560.85944
600744.4503;134723.6933;2553.584612
600808.768;134723.6933;2546.203461
600873.0858;134723.6933;2536.244072
600937.4035;134723.6933;2525.472346
601001.7213;134723.6933;2515.92695
601066.039;134723.6933;2506.814042
601130.3568;134723.6933;2499.849628
601194.6745;134723.6933;2499.302595
601258.9923;134723.6933;2500
601323.31;134723.6933;2499.999997
601387.6278;134723.6933;2499.999998
601451.9455;134723.6933;2499.811056
601516.2632;134723.6933;2499.920485
601580.581;134723.6933;2499.957455
601644.8987;134723.6933;2500.317775
601709.2165;134723.6933;2501.952686
601773.5342;134723.6933;2503.904159
601837.852;134723.6933;2503.519688
601902.1697;134723.6933;2504.609058
601966.4875;134723.6933;2502.883812
602030.8052;134723.6933;2500.978223
602095.123;134723.6933;2501.438035
602159.4407;134723.6933;2501.991288
602223.7585;134723.6933;2500.710998
602288.0762;134723.6933;2500.000001
602352.394;134723.6933;2500.000001
602416.7117;134723.6933;2500.000002
602481.0295;134723.6933;2499.999998
602545.3472;134723.6933;2498.300282
602609.665;134723.6933;2495.066579
602673.9827;134723.6933;2491.322064
602738.3005;134723.6933;2488.973012
602802.6182;134723.6933;2489.217107
602866.936;134723.6933;2493.984964
602931.2537;134723.6933;2518.092572
602995.5715;134723.6933;2558.100075
603059.8892;134723.6933;2597.247246
603124.207;134723.6933;2630.000424
603188.5247;134723.6933;2662.09791
603252.8425;134723.6933;2688.327126
603317.1602;134723.6933;2701.175626
603381.478;134723.6933;2686.069026
603445.7957;134723.6933;2652.00373
603510.1135;134723.6933;2620.848631
603574.4312;134723.6933;2601.791327
597206.9741;134659.4092;2483.100147
597271.2918;134659.4092;2486.723376
597335.6096;134659.4092;2490.843653
597399.9273;134659.4092;2496.481151
597464.2451;134659.4092;2482.226635
597528.5628;134659.4092;2448.199334
597592.8806;134659.4092;2420.628014
597657.1983;134659.4092;2392.864024
597721.5161;134659.4092;2377.191605
597785.8338;134659.4092;2369.313331
597850.1516;134659.4092;2358.063079
597914.4693;134659.4092;2343.176377
597978.7871;134659.4092;2336.953438
598043.1048;134659.4092;2333.03641
598107.4226;134659.4092;2318.220266
598171.7403;134659.4092;2294.005903
598236.0581;134659.4092;2277.108486
598300.3758;134659.4092;2248.1347
598364.6936;134659.4092;2214.085422
598429.0113;134659.4092;2191.849663
598493.3291;134659.4092;2186.700332
598557.6468;134659.4092;2197.874088
598621.9646;134659.4092;2210.486397
598686.2823;134659.4092;2209.759638
598750.6001;134659.4092;2216.100862
598814.9178;134659.4092;2225.95729
598879.2356;134659.4092;2230.070535
598943.5533;134659.4092;2248.101471
599007.8711;134659.4092;2392.443725
599072.1888;134659.4092;2455.413489
599136.5066;134659.4092;2468.872081
599200.8243;134659.4092;2464.239214
599265.1421;134659.4092;2468.385002
599329.4598;134659.4092;2483.971473
599393.7775;134659.4092;2586.304738
599458.0953;134659.4092;2601.743157
599522.413;134659.4092;2614.115523
599586.7308;134659.4092;2710.457189
599651.0485;134659.4092;2688.749023
599715.3663;134659.4092;2683.533703
599779.684;134659.4092;2710.20815
599844.0018;134659.4092;2718.412191
599908.3195;134659.4092;2715.25101
599972.6373;134659.4092;2706.11619
600036.955;134659.4092;2684.302015
600101.2728;134659.4092;2647.334151
600165.5905;134659.4092;2615.149707
600229.9083;134659.4092;2600.988107
600294.226;134659.4092;2594.821807
600358.5438;134659.4092;2585.358527
600422.8615;134659.4092;2576.15814
600487.1793;134659.4092;2570.439597
600551.497;134659.4092;2571.737621
600615.8148;134659.4092;2559.043484
600680.1325;134659.4092;2551.716185
600744.4503;134659.4092;2544.388109
600808.768;134659.4092;2535.495573
600873.0858;134659.4092;2527.265404
600937.4035;134659.4092;2518.460528
601001.7213;134659.4092;2509.999829
601066.039;134659.4092;2502.578201
601130.3568;134659.4092;2498.844447
601194.6745;134659.4092;2497.492247
601258.9923;134659.4092;2500.000001
601323.31;134659.4092;2500
601387.6278;134659.4092;2500
601451.9455;134659.4092;2500.000001
601516.2632;134659.4092;2498.334348
601580.581;134659.4092;2499.085374
601644.8987;134659.4092;2499.210099
601709.2165;134659.4092;2500.255453
601773.5342;134659.4092;2501.676159
601837.852;134659.4092;2499.999998
601902.1697;134659.4092;2500
601966.4875;134659.4092;2500
602030.8052;134659.4092;2500.368668
602095.123;134659.4092;2500.916163
602159.4407;134659.4092;2500
602223.7585;134659.4092;2500.000003
602288.0762;134659.4092;2500
602352.394;134659.4092;2499.999999
602416.7117;134659.4092;2500
602481.0295;134659.4092;2500.230848
602545.3472;134659.4092;2497.968822
602609.665;134659.4092;2494.314216
602673.9827;134659.4092;2491.249218
602738.3005;134659.4092;2489.559345
602802.6182;134659.4092;2491.36466
602866.936;134659.4092;2500.681661
602931.2537;134659.4092;2527.444893
602995.5715;134659.4092;2566.443497
603059.8892;134659.4092;2605.945124
603124.207;134659.4092;2639.747108
603188.5247;134659.4092;2671.785527
603252.8425;134659.4092;2694.855033
603317.1602;134659.4092;2696.252376
603381.478;134659.4092;2666.597541
603445.7957;134659.4092;2628.123163
603510.1135;134659.4092;2598.635331
603574.4312;134659.4092;2580.983532
597206.9741;134595.125;2462.198693
597271.2918;134595.125;2463.057146
597335.6096;134595.125;2465.108146
597399.9273;134595.125;2461.909586
597464.2451;134595.125;2439.297963
597528.5628;134595.125;2401.811339
597592.8806;134595.125;2373.722024
597657.1983;134595.125;2343.436408
597721.5161;134595.125;2329.267655
597785.8338;134595.125;2320.915888
597850.1516;134595.125;2310.595093
597914.4693;134595.125;2282.145606
597978.7871;134595.125;2283.749183
598043.1048;134595.125;2295.447848
598107.4226;134595.125;2294.110876
598171.7403;134595.125;2271.640917
598236.0581;134595.125;2243.203325
598300.3758;134595.125;2213.95726
598364.6936;134595.125;2192.708855
598429.0113;134595.125;2184.435975
598493.3291;134595.125;2186.147318
598557.6468;134595.125;2190.108396
598621.9646;134595.125;2191.541303
598686.2823;134595.125;2190.47764
598750.6001;134595.125;2197.277164
598814.9178;134595.125;2203.171989
598879.2356;134595.125;2203.522792
598943.5533;134595.125;2226.045566
599007.8711;134595.125;2290.107763
599072.1888;134595.125;2359.016185
599136.5066;134595.125;2379.651936
599200.8243;134595.125;2404.702677
599265.1421;134595.125;2411.782357
599329.4598;134595.125;2441.763829
599393.7775;134595.125;2496.54439
599458.0953;134595.125;2552.275045
599522.413;134595.125;2545.589774
599586.7308;134595.125;2552.599573
599651.0485;134595.125;2566.967867
599715.3663;134595.125;2595.237502
599779.684;134595.125;2622.958695
599844.0018;134595.125;2652.522837
599908.3195;134595.125;2676.031731
599972.6373;134595.125;2678.393011
600036.955;134595.125;2658.207778
600101.2728;134595.125;2625.778794
600165.5905;134595.125;2597.856755
600229.9083;134595.125;2593.430777
600294.226;134595.125;2587.952661
600358.5438;134595.125;2579.777502
600422.8615;134595.125;2576.442756
600487.1793;134595.125;2565.103794
600551.497;134595.125;2557.225414
600615.8148;134595.125;2549.501676
600680.1325;134595.125;2542.420801
600744.4503;134595.125;2535.189482
600808.768;134595.125;2528.837044
600873.0858;134595.125;2521.010512
600937.4035;134595.125;2513.356977
601001.7213;134595.125;2505.97303
601066.039;134595.125;2499.707986
601130.3568;134595.125;2497.872867
601194.6745;134595.125;2496.553546
601258.9923;134595.125;2500
601323.31;134595.125;2500
601387.6278;134595.125;2499.999999
601451.9455;134595.125;2499.23844
601516.2632;134595.125;2497.332747
601580.581;134595.125;2498.682104
601644.8987;134595.125;2498.880849
601709.2165;134595.125;2499.592399
601773.5342;134595.125;2500.668564
601837.852;134595.125;2500
601902.1697;134595.125;2499.999998
601966.4875;134595.125;2499.999998
602030.8052;134595.125;2499.999999
602095.123;134595.125;2500.000001
602159.4407;134595.125;2500
602223.7585;134595.125;2500.000001
602288.0762;134595.125;2500
602352.394;134595.125;2500.000001
602416.7117;134595.125;2500.000001
602481.0295;134595.125;2499.583328
602545.3472;134595.125;2497.163328
602609.665;134595.125;2493.711603
602673.9827;134595.125;2491.213365
602738.3005;134595.125;2490.508224
602802.6182;134595.125;2494.48364
602866.936;134595.125;2507.45345
602931.2537;134595.125;2534.408454
602995.5715;134595.125;2571.575847
603059.8892;134595.125;2609.660768
603124.207;134595.125;2643.927461
603188.5247;134595.125;2677.808663
603252.8425;134595.125;2698.978789
603317.1602;134595.125;2685.989932
603381.478;134595.125;2644.44645
603445.7957;134595.125;2602.680879
603510.1135;134595.125;2578.234948
603574.4312;134595.125;2562.546989
597206.9741;134530.8408;2438.934626
597271.2918;134530.8408;2434.586177
597335.6096;134530.8408;2433.864311
597399.9273;134530.8408;2430.621285
597464.2451;134530.8408;2406.947671
597528.5628;134530.8408;2362.376136
597592.8806;134530.8408;2318.178009
597657.1983;134530.8408;2282.178522
597721.5161;134530.8408;2269.903303
597785.8338;134530.8408;2240.258186
597850.1516;134530.8408;2222.452019
597914.4693;134530.8408;2190.320253
597978.7871;134530.8408;2207.018402
598043.1048;134530.8408;2194.306039
598107.4226;134530.8408;2203.273696
598171.7403;134530.8408;2216.91784
598236.0581;134530.8408;2202.786395
598300.3758;134530.8408;2184.781118
598364.6936;134530.8408;2179.075421
598429.0113;134530.8408;2183.203119
598493.3291;134530.8408;2193.005778
598557.6468;134530.8408;2189.348114
598621.9646;134530.8408;2185.776388
598686.2823;134530.8408;2182.336294
598750.6001;134530.8408;2173.71323
598814.9178;134530.8408;2178.412035
598879.2356;134530.8408;2183.323393
598943.5533;134530.8408;2205.907094
599007.8711;134530.8408;2244.337132
599072.1888;134530.8408;2296.443794
599136.5066;134530.8408;2331.881953
599200.8243;134530.8408;2356.102362
599265.1421;134530.8408;2384.626548
599329.4598;134530.8408;2420.759052
599393.7775;134530.8408;2462.365263
599458.0953;134530.8408;2491.924449
599522.413;134530.8408;2505.414105
599586.7308;134530.8408;2509.39244
599651.0485;134530.8408;2521.864368
599715.3663;134530.8408;2534.322266
599779.684;134530.8408;2553.801529
599844.0018;134530.8408;2584.125429
599908.3195;134530.8408;2625.92947
599972.6373;134530.8408;2642.166875
600036.955;134530.8408;2636.83222
600101.2728;134530.8408;2618.323857
600165.5905;134530.8408;2601.179857
600229.9083;134530.8408;2591.874041
600294.226;134530.8408;2582.382608
600358.5438;134530.8408;2577.401589
600422.8615;134530.8408;2570.863193
600487.1793;134530.8408;2555.814223
600551.497;134530.8408;2548.429503
600615.8148;134530.8408;2550.95921
600680.1325;134530.8408;2543.069553
600744.4503;134530.8408;2527.077196
600808.768;134530.8408;2521.967496
600873.0858;134530.8408;2515.438093
600937.4035;134530.8408;2509.627484
601001.7213;134530.8408;2503.817423
601066.039;134530.8408;2499.531992
601130.3568;134530.8408;2497.792102
601194.6745;134530.8408;2496.667116
601258.9923;134530.8408;2501.897772
601323.31;134530.8408;2500.000001
601387.6278;134530.8408;2500
601451.9455;134530.8408;2500
601516.2632;134530.8408;2500.000002
601580.581;134530.8408;2498.398984
601644.8987;134530.8408;2500
601709.2165;134530.8408;2499.999998
601773.5342;134530.8408;2500
601837.852;134530.8408;2500.000001
601902.1697;134530.8408;2500
601966.4875;134530.8408;2500
602030.8052;134530.8408;2500
602095.123;134530.8408;2500
602159.4407;134530.8408;2500.000001
602223.7585;134530.8408;2499.999999
602288.0762;134530.8408;2500
602352.394;134530.8408;2499.999998
602416.7117;134530.8408;2499.999999
602481.0295;134530.8408;2499.825966
602545.3472;134530.8408;2496.098144
602609.665;134530.8408;2492.672865
602673.9827;134530.8408;2490.134435
602738.3005;134530.8408;2489.558126
602802.6182;134530.8408;2495.297761
602866.936;134530.8408;2507.753484
602931.2537;134530.8408;2535.748199
602995.5715;134530.8408;2571.009486
603059.8892;134530.8408;2605.027341
603124.207;134530.8408;2641.609218
603188.5247;134530.8408;2673.890573
603252.8425;134530.8408;2700.263226
603317.1602;134530.8408;2665.972179
603381.478;134530.8408;2620.274715
603445.7957;134530.8408;2582.799486
603510.1135;134530.8408;2560.165006
603574.4312;134530.8408;2545.158891
597206.9741;134466.5566;2414.811131
597271.2918;134466.5566;2402.103591
597335.6096;134466.5566;2397.471432
597399.9273;134466.5566;2393.886191
597464.2451;134466.5566;2379.826106
597528.5628;134466.5566;2311.766757
597592.8806;134466.5566;2272.780296
597657.1983;134466.5566;2239.057822
597721.5161;134466.5566;2221.150895
597785.8338;134466.5566;2187.871649
597850.1516;134466.5566;2141.750368
597914.4693;134466.5566;2115.221652
597978.7871;134466.5566;2107.935944
598043.1048;134466.5566;2122.931434
598107.4226;134466.5566;2122.893805
598171.7403;134466.5566;2142.15324
598236.0581;134466.5566;2148.274863
598300.3758;134466.5566;2155.019322
598364.6936;134466.5566;2164.467429
598429.0113;134466.5566;2180.012359
598493.3291;134466.5566;2203.093538
598557.6468;134466.5566;2205.040227
598621.9646;134466.5566;2192.400263
598686.2823;134466.5566;2175.996792
598750.6001;134466.5566;2150.797181
598814.9178;134466.5566;2151.994025
598879.2356;134466.5566;2165.24403
598943.5533;134466.5566;2182.255752
599007.8711;134466.5566;2204.945048
599072.1888;134466.5566;2243.108643
599136.5066;134466.5566;2283.291413
599200.8243;134466.5566;2312.554055
599265.1421;134466.5566;2354.461336
599329.4598;134466.5566;2397.6814
599393.7775;134466.5566;2416.839035
599458.0953;134466.5566;2437.935381
599522.413;134466.5566;2460.15116
599586.7308;134466.5566;2468.49913
599651.0485;134466.5566;2479.371868
599715.3663;134466.5566;2486.188079
599779.684;134466.5566;2506.043476
599844.0018;134466.5566;2548.420455
599908.3195;134466.5566;2591.997749
599972.6373;134466.5566;2617.329722
600036.955;134466.5566;2622.829593
600101.2728;134466.5566;2611.955018
600165.5905;134466.5566;2600.800272
600229.9083;134466.5566;2592.386835
600294.226;134466.5566;2578.019549
600358.5438;134466.5566;2566.994343
600422.8615;134466.5566;2561.70673
600487.1793;134466.5566;2545.09012
600551.497;134466.5566;2546.163143
600615.8148;134466.5566;2542.153514
600680.1325;134466.5566;2538.477173
600744.4503;134466.5566;2527.762151
600808.768;134466.5566;2524.339021
600873.0858;134466.5566;2517.955206
600937.4035;134466.5566;2506.646578
601001.7213;134466.5566;2502.707556
601066.039;134466.5566;2499.829589
601130.3568;134466.5566;2498.64615
601194.6745;134466.5566;2497.196328
601258.9923;134466.5566;2501.065798
601323.31;134466.5566;2499.999999
601387.6278;134466.5566;2499.999999
601451.9455;134466.5566;2499.999998
601516.2632;134466.5566;2500
601580.581;134466.5566;2500.000001
601644.8987;134466.5566;2500.000003
601709.2165;134466.5566;2500.000001
601773.5342;134466.5566;2500.000001
601837.852;134466.5566;2499.999999
601902.1697;134466.5566;2500
601966.4875;134466.5566;2499.999999
